Asset Tag,Model,Serial,Username,Active Directory Last Logon,Success
33G0DP2 - UNKNOWN,Optiplex 7050,33G0DP2,,12/21/2019 1:35:38 AM,Success
33GYCP2 - UNKNOWN,Optiplex 7050,33GYCP2,,1/30/2020 2:51:40 PM,Success
33GZCP2 - UNKNOWN,Optiplex 7050,33GZCP2,,2/3/2020 7:00:42 PM,Success
33FZCP2 - UNKNOWN,Optiplex 7050,33FZCP2,,1/31/2020 2:12:21 PM,Success
33G2DP2 - UNKNOWN,Optiplex 7050,33G2DP2,,2/1/2020 7:01:04 PM,Success
33GXCP2 - UNKNOWN,Optiplex 7050,33GXCP2,,2/5/2020 1:26:35 PM,Success
33GWCP2 - UNKNOWN,Optiplex 7050,33GWCP2,,11/17/2019 5:20:33 PM,Success
STNEAG-3SR4SY1 - UNKNOWN,Latitude E6430,STNEAG-3SR4SY1,,2/7/2020 8:27:17 AM,Success
7Q3DHH2 - UNKNOWN,Optiplex 7050,7Q3DHH2,,2/7/2020 12:37:39 AM,Success
76RNT12 - UNKNOWN,Optiplex 9020,76RNT12,,2/11/2020 12:50:03 AM,Success
22KR0N2 - UNKNOWN,OEM,22KR0N2,,,Success
STNEAG-FG4GTV1 - UNKNOWN,Optiplex 790,STNEAG-FG4GTV1,,Object not found in AD. Please check the serial Field and make sure it's a valid AD object.,Error
GZ4K8C2 - UNKNOWN,Optiplex 7040,GZ4K8C2,,9/4/2019 12:41:12 PM,Success
WS-006162663053 - UNKNOWN,C02992,WS-006162663053,,,Success
2X72LS1 - UNKNOWN,Optiplex 790,2X72LS1,,2/11/2020 12:37:05 AM,Success
1HTSA09481 - UNKNOWN,CF-31 Toughbook,1HTSA09481,,,Success
HDG7MS1 - UNKNOWN,Optiplex 790,HDG7MS1,,2/10/2020 2:09:43 AM,Success
9L7FJB2 - UNKNOWN,Optiplex 7040,9L7FJB2,,2/10/2020 6:25:47 PM,Success
G0QBV52 - UNKNOWN,Optiplex 9020,G0QBV52,,2/10/2020 11:49:29 PM,Success
2JFW282 - UNKNOWN,Optiplex 9020,2JFW282,,2/9/2020 3:15:24 PM,Success
2JFX282 - UNKNOWN,Optiplex 9020,2JFX282,,1/29/2020 9:43:29 AM,Success
JTB1872 - UNKNOWN,Inspiron 3052,JTB1872,,,Success
BNZ2DH2 - UNKNOWN,Optiplex 7040,BNZ2DH2,,2/10/2020 7:48:15 PM,Success
BVZMD42 - UNKNOWN,Optiplex 7020,BVZMD42,,2/6/2020 10:48:41 AM,Success
STNEAG-DCKLR32 - UNKNOWN,Latitude 7450,STNEAG-DCKLR32,,2/8/2020 4:27:46 AM,Success
STNEAG-DKTP2H2 - UNKNOWN,Allison - Dell XPS 13 - 05/2017,STNEAG-DKTP2H2,,,Success
STNEAG-GV825H2 - UNKNOWN,Chris - Dell XPS 13 9360,STNEAG-GV825H2,,,Success
STNEAG-GP98DC2 - UNKNOWN,John - Dell XSP 13 (9350),STNEAG-GP98DC2,,,Success
9L7DJB2 - UNKNOWN,Optiplex 7040,9L7DJB2,,2/11/2020 12:51:40 AM,Success
7YSNM72 - UNKNOWN,Renshaw,7YSNM72,,,Success
STNEAG-56TWRC2 - UNKNOWN,Judith - Dell E7370 - 11/2016,STNEAG-56TWRC2,,,Success
5X59HB2 - UNKNOWN,Optiplex 7040,5X59HB2,,2/10/2020 7:00:59 PM,Success
FRC9W52 - UNKNOWN,Optiplex 9020,FRC9W52,,2/9/2020 6:17:33 AM,Success
40T5SW1 - UNKNOWN,Optiplex 9010,40T5SW1,,Object not found in AD. Please check the serial Field and make sure it's a valid AD object.,Error
85QB842 - UNKNOWN,Optiplex 7020,85QB842,,2/7/2020 1:37:26 AM,Success
DXDNXM2 - UNKNOWN,Optiplex 7050,DXDNXM2,,12/27/2019 1:10:54 PM,Success
2513XK2 - UNKNOWN,Optiplex 7050,2513XK2,,12/29/2019 6:40:02 PM,Success
STNEAG-122053160457 - UNKNOWN,Hariharan - SurfaceBook - replacement for 017666254857 after battery swelled,STNEAG-122053160457,,,Success
4714WP2 - UNKNOWN,Optiplex 7050,4714WP2,,12/29/2019 6:24:15 PM,Success
STNEAG-7JQMXK2 - UNKNOWN,Optiplex 7050,STNEAG-7JQMXK2,,12/25/2019 4:49:08 AM,Success
HXLRMN2 - UNKNOWN,Optiplex 7050,HXLRMN2,,12/27/2019 3:00:18 AM,Success
HXLMMN2 - UNKNOWN,Optiplex 7050,HXLMMN2,,12/29/2019 7:23:58 PM,Success
3PSV7M2 - UNKNOWN,Optiplex 7050,3PSV7M2,,12/30/2019 1:56:23 AM,Success
FRCBW52 - UNKNOWN,Optiplex 9020,FRCBW52,,2/10/2020 7:43:17 PM,Success
2XGBV52 - UNKNOWN,Optiplex 9020,2XGBV52,,2/10/2020 11:52:39 PM,Success
STNEAG-FCVXGX1 - UNKNOWN,Optiplex 9010,STNEAG-FCVXGX1,,11/6/2019 3:21:58 AM,Success
7Q3CKH2 - UNKNOWN,Optiplex 7050,7Q3CKH2,,10/29/2019 4:37:02 PM,Success
57M6XY1 - UNKNOWN,Latitude E6430,57M6XY1,,12/18/2019 9:26:17 AM,Success
C2BBCX1 - UNKNOWN,Optiplex 9010,C2BBCX1,,2/10/2020 1:35:42 AM,Success
2RXY482 - UNKNOWN,Booking area,2RXY482,,,Success
74ZRLJ1 - UNKNOWN,Optiplex 960,74ZRLJ1,,,Success
DVQL982 - UNKNOWN,Optiplex 7040,DVQL982,,2/6/2020 10:28:16 PM,Success
FXLDBY1 - UNKNOWN,Optiplex 7010,FXLDBY1,,2/6/2020 3:55:11 AM,Success
3PRZ7M2 - UNKNOWN,Optiplex 7050,3PRZ7M2,,12/29/2019 1:47:13 PM,Success
5X5BHB2 - UNKNOWN,Optiplex 7040,5X5BHB2,,2/9/2020 9:36:36 AM,Success
4KXVHL2 - UNKNOWN,Optiplex 7050,4KXVHL2,,12/30/2019 12:11:54 AM,Success
2JF2382 - UNKNOWN,Optiplex 9020,2JF2382,,2/9/2020 11:00:48 AM,Success
8NCCCY1 - UNKNOWN,Optiplex 9010,8NCCCY1,,Object not found in AD. Please check the serial Field and make sure it's a valid AD object.,Error
3PRW7M2 - UNKNOWN,Optiplex 7050,3PRW7M2,,12/30/2019 12:14:26 AM,Success
DNBVM72 - UNKNOWN,Brown,DNBVM72,,,Success
66D44V1 - UNKNOWN,Optiplex 790,66D44V1,,1/8/2020 8:18:06 AM,Success
WS-009514245253 - UNKNOWN,Darren Cook,WS-009514245253,,,Success
81LG5M1 - UNKNOWN,Fire Capt Office Spare,81LG5M1,,,Success
STNEAG-JBSSGB2 - UNKNOWN,Optiplex 7040,STNEAG-JBSSGB2,,2/9/2020 3:01:19 AM,Success
4B2WFB2 - UNKNOWN,Optiplex 7020,4B2WFB2,,12/5/2019 2:35:20 PM,Success
2XG6V52 - UNKNOWN,Optiplex 9020,2XG6V52,,2/11/2020 1:29:05 AM,Success
STNEAG-217YD42 - UNKNOWN,Optiplex 9020,STNEAG-217YD42,,11/7/2019 3:28:50 AM,Success
STNEAG-9K8C3M1 - UNKNOWN,Matthew - Win7 machine,STNEAG-9K8C3M1,,,Success
7FPNXM2 - UNKNOWN,Optiplex 7050,7FPNXM2,,12/27/2019 5:06:56 AM,Success
828JJB2 - UNKNOWN,Optiplex 7040,828JJB2,,2/7/2020 7:45:14 PM,Success
B5588Y1 - UNKNOWN,Optiplex 9010,B5588Y1,,8/22/2019 10:55:29 AM,Success
66F34V1 - UNKNOWN,Optiplex 790,66F34V1,,12/19/2019 9:01:54 AM,Success
GKM3DX1 - UNKNOWN,Optiplex 9010,GKM3DX1,,2/10/2020 9:28:08 PM,Success
HXLPMN2 - UNKNOWN,Optiplex 7050,HXLPMN2,,12/29/2019 8:06:36 PM,Success
JB-ACC-Z-05 - UNKNOWN,Optiplex 7040,JB-ACC-Z-05,,2/10/2020 9:57:33 AM,Success
STNEAG-8XXHXZ1 - UNKNOWN,Susan - Dell Latitude E7440 - Tasker,STNEAG-8XXHXZ1,,,Success
9Z8F4V1 - UNKNOWN,Windows 7,9Z8F4V1,,,Success
LT-010960544553 - UNKNOWN,Win8.1),LT-010960544553,,,Success
STNEAG-G583DP2 - UNKNOWN,Optiplex 7050,STNEAG-G583DP2,,12/30/2019 12:27:48 AM,Success
F47FGB2 - UNKNOWN,Optiplex 9020,F47FGB2,,2/10/2020 3:14:34 AM,Success
STNEAG-HJ98C42 - UNKNOWN,Betsy - MEA - Precision 7810,STNEAG-HJ98C42,,,Success
2517XK2 - UNKNOWN,Optiplex 7050,2517XK2,,12/28/2019 11:51:23 PM,Success
B3Q0LH2 - UNKNOWN,Optiplex 7050,B3Q0LH2,,12/29/2019 11:57:49 AM,Success
8RQRFX1 - UNKNOWN,Optiplex 9010,8RQRFX1,,12/9/2019 6:25:13 AM,Success
STNEAG-DPBP8N2 - UNKNOWN,Optiplex 7050,STNEAG-DPBP8N2,,12/29/2019 1:52:08 PM,Success
9X1FBM2 - UNKNOWN,Optiplex 7050,9X1FBM2,,12/19/2019 3:00:37 PM,Success
78KSBY1 - UNKNOWN,Optiplex 7010,78KSBY1,,11/13/2019 2:13:08 PM,Success
33HWCP2 - UNKNOWN,Optiplex 7050,33HWCP2,,12/30/2019 1:36:19 AM,Success
HCY8X12 - UNKNOWN,Optiplex 7010,HCY8X12,,2/7/2020 1:40:27 AM,Success
33FXCP2 - UNKNOWN,Optiplex 7050,33FXCP2,,12/29/2019 7:25:51 PM,Success
4PZCHB2 - UNKNOWN,Optiplex 7040,4PZCHB2,,2/10/2020 9:33:44 PM,Success
H1YKHL2 - UNKNOWN,Fire Conference,H1YKHL2,,,Success
W65017,Optiplex 9020,6X7RC42,zhx08001,2/10/2020 10:42:59 PM,Success
B3PSKH2 - UNKNOWN,Optiplex 7050,B3PSKH2,,12/25/2019 7:56:50 PM,Success
D43L7M2 - UNKNOWN,Optiplex 7050,D43L7M2,,12/28/2019 2:55:29 PM,Success
1XF7N22 - UNKNOWN,Optiplex 7010,1XF7N22,,2/6/2020 7:01:06 PM,Success
PQ-CAJ-Z-09 - UNKNOWN,Windows 10),PQ-CAJ-Z-09,,,Success
diesel - UNKNOWN,Caroline Cichocki,diesel,,,Success
1R8NXG2 - UNKNOWN,Optiplex 7040,1R8NXG2,,2/7/2020 11:42:16 AM,Success
G5T9362 - UNKNOWN,Kim Bennoit,G5T9362,,,Success
B2CWKM1 - UNKNOWN,Optiplex 960,B2CWKM1,,,Success
STNEAG-FKM5XK2 - UNKNOWN,Optiplex 7050,STNEAG-FKM5XK2,,12/24/2019 8:28:57 AM,Success
STNEAG-CG87XK2 - UNKNOWN,Optiplex 7050,STNEAG-CG87XK2,,12/29/2019 11:09:20 PM,Success
G5ST1R1 - UNKNOWN,IT Spare,G5ST1R1,,,Success
B3PZKH2 - UNKNOWN,Optiplex 7050,B3PZKH2,,12/29/2019 5:30:37 PM,Success
33F2DP2 - UNKNOWN,Optiplex 7050,33F2DP2,,12/29/2019 10:32:44 PM,Success
WS-031082751453 - UNKNOWN,Jenn Moskowitz,WS-031082751453,,,Success
84Z5FB2 - UNKNOWN,Optiplex 9020,84Z5FB2,,2/10/2020 3:50:31 AM,Success
4PZDHB2 - UNKNOWN,Optiplex 7040,4PZDHB2,,2/11/2020 12:42:54 AM,Success
D02204,Optiplex 7040,B983JB2,emw13004,2/9/2020 4:34:09 PM,Success
2XG5V52 - UNKNOWN,Optiplex 9020,2XG5V52,,2/9/2020 2:52:51 AM,Success
2HS5HH2 - UNKNOWN,Optiplex 7040,2HS5HH2,,2/10/2020 6:42:05 PM,Success
780VD42 - UNKNOWN,Optiplex 9020,780VD42,,2/10/2020 10:30:23 PM,Success
D03816,Optiplex 7050,1BRTFK2,,12/30/2019 12:11:56 AM,Success
CR-BDE-A-02 - UNKNOWN,Optiplex 9020,CR-BDE-A-02,,7/2/2019 8:37:14 AM,Success
9L7CJB2 - UNKNOWN,Optiplex 7040,9L7CJB2,,2/10/2020 9:18:37 PM,Success
STNEAG-GQ12JB2 - UNKNOWN,Chrystal - Computer from CLAS - Working with Dean Kersaint on a grant,STNEAG-GQ12JB2,,,Success
STNEAG-BJ67DC2 - UNKNOWN,Catherine - Dell XPS 13 (9350),STNEAG-BJ67DC2,,,Success
46RXVP2 - UNKNOWN,Optiplex 7050,46RXVP2,,12/29/2019 8:29:48 PM,Success
4723WP2 - UNKNOWN,Optiplex 7050,4723WP2,,12/28/2019 1:40:47 PM,Success
33FYCP2 - UNKNOWN,Optiplex 7050,33FYCP2,,12/29/2019 6:50:15 AM,Success
2516XK2 - UNKNOWN,Optiplex 7050,2516XK2,,12/29/2019 7:04:56 AM,Success
9S4HJB2 - UNKNOWN,Optiplex 7040,9S4HJB2,,2/10/2020 11:54:56 PM,Success
CNBXCP2 - UNKNOWN,Optiplex 7050,CNBXCP2,,12/29/2019 10:11:51 AM,Success
33H2DP2 - UNKNOWN,Optiplex 7050,33H2DP2,,12/30/2019 1:50:31 AM,Success
2JFT282 - UNKNOWN,Optiplex 9020,2JFT282,,2/10/2020 3:01:09 AM,Success
FRC8W52 - UNKNOWN,Optiplex 9020,FRC8W52,,2/11/2020 1:00:49 AM,Success
DXDMXM2 - UNKNOWN,Optiplex 7050,DXDMXM2,,12/29/2019 8:59:01 PM,Success
3PRX7M2 - UNKNOWN,Optiplex 7050,3PRX7M2,,12/26/2019 3:00:24 AM,Success
FRC7W52 - UNKNOWN,Optiplex 9020,FRC7W52,,2/10/2020 2:10:14 PM,Success
2XG9V52 - UNKNOWN,Optiplex 9020,2XG9V52,,2/10/2020 10:34:26 PM,Success
FXLCBY1 - UNKNOWN,Optiplex 7010,FXLCBY1,,1/31/2020 7:56:25 PM,Success
3PRY7M2 - UNKNOWN,Optiplex 7050,3PRY7M2,,12/28/2019 2:17:52 PM,Success
BVZND42 - UNKNOWN,Optiplex 7020,BVZND42,,2/6/2020 10:43:40 AM,Success
8XTXPS1 - UNKNOWN,Optiplex 790,8XTXPS1,,2/11/2020 1:47:30 AM,Success
WANEAG-CVGZZL2 - UNKNOWN,Optiplex 7050,WANEAG-CVGZZL2,,12/27/2019 4:52:07 PM,Success
2HRBHH2 - UNKNOWN,Optiplex 7040,2HRBHH2,,2/10/2020 7:53:00 PM,Success
16PRJS1 - UNKNOWN,Tech Services Optiplex 990 test,16PRJS1,,,Success
FXKFBY1 - UNKNOWN,Optiplex 9010,FXKFBY1,,9/24/2019 8:42:18 AM,Success
hera - UNKNOWN,Anna Huang,hera,,,Success
93T6JG2 - UNKNOWN,Optiplex 3040,93T6JG2,,2/8/2020 10:50:44 AM,Success
46T0WP2 - UNKNOWN,Optiplex 7050,46T0WP2,,12/17/2019 10:17:07 AM,Success
40T4SW1 - UNKNOWN,Optiplex 9010,40T4SW1,,8/22/2019 3:47:09 PM,Success
9F0CJB2 - UNKNOWN,Optiplex 7040,9F0CJB2,,2/6/2020 9:45:43 AM,Success
STNEAG-D3P1N22 - UNKNOWN,Optiplex 9020,STNEAG-D3P1N22,,1/30/2020 2:10:15 PM,Success
2JFV282 - UNKNOWN,Optiplex 9020,2JFV282,,2/11/2020 12:20:31 AM,Success
STNEAG-028913561853 - UNKNOWN,NCRGE (I Think),STNEAG-028913561853,,,Success
B3PVKH2 - UNKNOWN,Optiplex 7050,B3PVKH2,,12/27/2019 3:59:49 AM,Success
1FWFYJ2 - UNKNOWN,Optiplex 7050,1FWFYJ2,,12/19/2019 4:24:03 PM,Success
6ZV6FP2 - UNKNOWN,Gugliotti,6ZV6FP2,,,Success
STNEAG-8H5HXV1 - UNKNOWN,Optiplex 7010,STNEAG-8H5HXV1,,11/21/2019 12:33:01 PM,Success
4PZBHB2 - UNKNOWN,Optiplex 7040,4PZBHB2,,2/9/2020 11:10:33 AM,Success
B0ZR0N2 - UNKNOWN,Hawley,B0ZR0N2,,,Success
96WFXK2 - UNKNOWN,Optiplex 7050,96WFXK2,,12/20/2019 12:02:52 PM,Success
HR1MCS1 - UNKNOWN,Optiplex 790,HR1MCS1,,8/20/2019 11:06:27 AM,Success
5BXXK12 - UNKNOWN,W64142,5BXXK12,,,Success
23KMTF2 - UNKNOWN,Latitude 7270,23KMTF2,,,Success
4LW9X12 - UNKNOWN,Optiplex 7010,4LW9X12,,2/6/2020 3:51:01 AM,Success
9X0LBM2 - UNKNOWN,Optiplex 7050,9X0LBM2,,12/16/2019 5:07:50 AM,Success
14HRX12 - UNKNOWN,Optiplex 7010,14HRX12,,2/6/2020 2:44:49 AM,Success
STNEAG-HP2Q8Y1 - UNKNOWN,Optiplex 9010,STNEAG-HP2Q8Y1,,1/20/2020 10:47:12 AM,Success
DKTDHH2 - UNKNOWN,Optiplex 7040,DKTDHH2,,2/10/2020 8:17:44 PM,Success
9356JG2 - UNKNOWN,Optiplex 3040,9356JG2,,2/6/2020 7:35:15 AM,Success
B3PTKH2 - UNKNOWN,Optiplex 7050,B3PTKH2,,12/29/2019 9:22:09 PM,Success
2XG4V52 - UNKNOWN,Optiplex 9020,2XG4V52,,2/9/2020 10:45:07 AM,Success
FXKGBY1 - UNKNOWN,Optiplex 7010,FXKGBY1,,2/6/2020 6:24:49 PM,Success
5X4CHB2 - UNKNOWN,Optiplex 7040,5X4CHB2,,2/10/2020 3:01:14 AM,Success
FM0BBP1 - UNKNOWN,Opriplex 980,FM0BBP1,,,Success
STNEAG-BZW69N2 - UNKNOWN,Optiplex 7050,STNEAG-BZW69N2,,12/29/2019 6:25:22 PM,Success
4W1VDZ1 - UNKNOWN,Optiplex 7010,4W1VDZ1,,2/7/2020 2:00:50 AM,Success
GKYVNS1 - UNKNOWN,Reports,GKYVNS1,,,Success
FH2KGX1 - UNKNOWN,Optiplex 7010,FH2KGX1,,2/6/2020 10:37:18 AM,Success
DXDLXM2 - UNKNOWN,Optiplex 7050,DXDLXM2,,12/30/2019 1:26:07 AM,Success
STNEAG-6B665V1 - UNKNOWN,Jane - Dell Optiplex 990,STNEAG-6B665V1,,,Success
B5578Y1 - UNKNOWN,Optiplex 9010,B5578Y1,,Object not found in AD. Please check the serial Field and make sure it's a valid AD object.,Error
6P6TFB2 - UNKNOWN,Optiplex 5040,6P6TFB2,,2/6/2020 7:28:59 AM,Success
tonic - UNKNOWN,Alessandra Introvigne,tonic,,,Success
9349JG2 - UNKNOWN,Optiplex 3040,9349JG2,,2/8/2020 5:54:54 PM,Success
STUEI-HS8P082 - UNKNOWN,Optiplex 9020,STUEI-HS8P082,,Object not found in AD. Please check the serial Field and make sure it's a valid AD object.,Error
G3BBWV1 - UNKNOWN,OptiPlex 990,G3BBWV1,,2/9/2020 9:15:03 PM,Success
7TQ7X12 - UNKNOWN,Optiplex 7010,7TQ7X12,,10/31/2019 11:10:59 PM,Success
66DB4V1 - UNKNOWN,Optiplex 790,66DB4V1,,11/27/2019 10:10:15 AM,Success
JN6TR52 - UNKNOWN,Optiplex 7020,JN6TR52,,2/7/2020 1:11:11 AM,Success
3T3FCH2 - UNKNOWN,Optiplex 7040,3T3FCH2,,2/10/2020 5:04:00 PM,Success
4B2XFB2 - UNKNOWN,Optiplex 7020,4B2XFB2,,2/3/2020 1:48:37 AM,Success
DXDPXM2 - UNKNOWN,Optiplex 7050,DXDPXM2,,12/28/2019 4:30:32 PM,Success
5X58HB2 - UNKNOWN,Optiplex 7040,5X58HB2,,12/11/2019 1:44:09 AM,Success
40T3SW1 - UNKNOWN,Optiplex 9010,40T3SW1,,9/24/2019 7:24:54 PM,Success
1FSPXK2 - UNKNOWN,Optiplex 7050,1FSPXK2,,12/28/2019 5:28:48 PM,Success
CHXRL02 - UNKNOWN,Optiplex 9020,CHXRL02,,2/10/2020 12:11:13 PM,Success
JLG2JH2 - UNKNOWN,Optiplex 7050,JLG2JH2,,12/20/2019 8:35:59 AM,Success
2XG7V52 - UNKNOWN,Optiplex 9020,2XG7V52,,2/5/2020 8:03:17 AM,Success
19FWQL1 - UNKNOWN,Fire CAD,19FWQL1,,,Success
H8N3GQ2 - UNKNOWN,Optiplex 7050,H8N3GQ2,,12/25/2019 3:54:38 AM,Success
49KBRP2 - UNKNOWN,Camera System,49KBRP2,,,Success
PQ-CAJ-Z-10 - UNKNOWN,Windows 10),PQ-CAJ-Z-10,,,Success
33HODP2 - UNKNOWN,Optiplex 7050,33HODP2,,12/20/2019 8:37:31 PM,Success
CXV6FP2 - UNKNOWN,Gilbert,CXV6FP2,,,Success
PCI-TEST - UNKNOWN,PCI Test System,PCI-TEST,,,Success
6BWZFB2 - UNKNOWN,Optiplex 7040,6BWZFB2,,12/29/2019 9:35:34 PM,Success
JFG3XQ2 - UNKNOWN,Optiplex 7050,JFG3XQ2,,12/29/2019 11:22:03 AM,Success
3H34DP2 - UNKNOWN,Optiplex 7050,3H34DP2,,12/28/2019 6:29:34 AM,Success
DZ0SQQ2 - UNKNOWN,Latitude 7490,DZ0SQQ2,,2/7/2020 12:28:07 PM,Success
3H23DP2 - UNKNOWN,Optiplex 7050,3H23DP2,,12/27/2019 6:58:35 AM,Success
FKFQKR2 - UNKNOWN,Shea,FKFQKR2,,,Success
3H1MQP2 - UNKNOWN,Optiplex 7050,3H1MQP2,,12/30/2019 1:38:53 AM,Success
3H2PQP2 - UNKNOWN,Optiplex 7050,3H2PQP2,,12/29/2019 8:47:26 PM,Success
92Y4JG2 - UNKNOWN,Optiplex 3040,92Y4JG2,,2/11/2020 12:36:24 AM,Success
TERRABL3 - UNKNOWN,Server,TERRABL3,,,Success
3H0NQP2 - UNKNOWN,Optiplex 7050,3H0NQP2,,12/29/2019 7:00:52 PM,Success
1V37DQ2 - UNKNOWN,Perez,1V37DQ2,,,Success
0UH191BK900005 - UNKNOWN,Samsung Notebook 9,0UH191BK900005,,,Success
CR53Q22 - UNKNOWN,Optiplex 9020,CR53Q22,,2/10/2020 10:32:32 PM,Success
WS-020196331553 - UNKNOWN,no tag,WS-020196331553,,,Success
8ITTA45261 - UNKNOWN,9-577,8ITTA45261,,,Success
8HTTA41607 - UNKNOWN,Renshaw,8HTTA41607,,,Success
3H2NQP2 - UNKNOWN,Optiplex 7050,3H2NQP2,,12/28/2019 10:34:28 AM,Success
3H16DP2 - UNKNOWN,Optiplex 7050,3H16DP2,,12/27/2019 11:22:19 PM,Success
3H14DP2 - UNKNOWN,Optiplex 7050,3H14DP2,,12/27/2019 9:55:20 PM,Success
NP-JJG-Z-03 - UNKNOWN,Optiplex 7060,NP-JJG-Z-03,,2/9/2020 12:50:55 PM,Success
3H15DP2 - UNKNOWN,Optiplex 7050,3H15DP2,,12/27/2019 3:58:06 AM,Success
3H26DP2 - UNKNOWN,Optiplex 7050,3H26DP2,,12/29/2019 7:03:44 PM,Success
3H2MQP2 - UNKNOWN,Optiplex 7050,3H2MQP2,,12/28/2019 6:56:34 AM,Success
BWFLCV2 - UNKNOWN,Optiplex 7060,BWFLCV2,,2/10/2020 4:05:00 PM,Success
19QRCV2 - UNKNOWN,Optiplex 7060,19QRCV2,,2/10/2020 8:07:34 AM,Success
566MGQ1 - UNKNOWN,Patrol Room 109,566MGQ1,,,Success
3H13DP2 - UNKNOWN,Optiplex 7050,3H13DP2,,12/20/2019 6:41:32 PM,Success
JRCNVT2 - UNKNOWN,Latitude 7490,JRCNVT2,,1/23/2020 2:17:54 PM,Success
44PZYM2 - UNKNOWN,Latitude 5580,44PZYM2,,2/4/2020 11:01:40 AM,Success
FFHKFT2 - UNKNOWN,D07358,FFHKFT2,,,Success
CFHKFT2 - UNKNOWN,D07356,CFHKFT2,,,Success
3H0PQP2 - UNKNOWN,Optiplex 7050,3H0PQP2,,12/29/2019 11:06:57 PM,Success
3H25DP2 - UNKNOWN,Optiplex 7050,3H25DP2,,12/27/2019 4:40:40 PM,Success
1Y23R72 - UNKNOWN,Latitude 7450,1Y23R72,,2/6/2020 3:13:12 AM,Success
47QQQF2 - UNKNOWN,Latitude 7270,47QQQF2,,,Success
4GWG402 - UNKNOWN,Latitude 3540,4GWG402,,,Success
4W1TK32 - UNKNOWN,Latitude E6440,4W1TK32,,2/6/2020 6:23:47 AM,Success
4H2KJ12 - UNKNOWN,Latitude E6440,4H2KJ12,,1/4/2020 7:55:34 PM,Success
57CY4Q1 - UNKNOWN,Dell Latitude E6510,57CY4Q1,,,Success
6C282H2 - UNKNOWN,Latitude 3180,6C282H2,,,Success
6WN1FV1 - UNKNOWN,Latitude E6520,6WN1FV1,,12/3/2019 2:33:27 PM,Success
79Q1GZ1 - UNKNOWN,Latitude E6430,79Q1GZ1,,2/7/2020 12:28:00 AM,Success
79P2GZ1 - UNKNOWN,Latitude E6430,79P2GZ1,,9/6/2019 4:36:35 PM,Success
9443QQ2 - UNKNOWN,Latitude 7480,9443QQ2,,2/6/2020 1:53:10 PM,Success
9YVZFS1 - UNKNOWN,Latitude E6420,9YVZFS1,,11/21/2019 5:22:28 AM,Success
AC9829A649814A - UNKNOWN,Acer Aspire A517-51,AC9829A649814A,,,Success
BMPG2Q1 - UNKNOWN,Latitude E6420,BMPG2Q1,,8/20/2019 11:57:58 AM,Success
BVD3DS1 - UNKNOWN,Latitude E6420,BVD3DS1,,7/24/2019 9:49:08 AM,Success
C9SDZM2 - UNKNOWN,Latitude 7480,C9SDZM2,,12/11/2019 11:07:50 PM,Success
DQ7RRN2 - UNKNOWN,Latitude 7480,DQ7RRN2,,12/31/1600 7:00:00 PM,Success
DWL28H2 - UNKNOWN,Latitude 5480,DWL28H2,,,Success
FWMPGV1 - UNKNOWN,Latitude E6420,FWMPGV1,,2/4/2020 5:44:52 AM,Success
GWK9SQ2 - UNKNOWN,Latitude 7390,GWK9SQ2,,1/24/2020 10:02:21 AM,Success
H67K162 - UNKNOWN,Latitude 5450,H67K162,,3/25/2019 10:47:58 AM,Success
JN4XRN2 - UNKNOWN,Latitude 7480,JN4XRN2,,12/24/2019 8:36:14 AM,Success
SP053025645053 - UNKNOWN,Surface Pro 3,SP053025645053,,,Success
SP041780150653 - UNKNOWN,Surface Pro,SP041780150653,,,Success
STNEAG-76GBTQ2 - UNKNOWN,Michael (NEXUS II Fellow) - Latiitude 7390 (9/2018),STNEAG-76GBTQ2,,,Success
D02202,Latitude E7470,2M28GC2,,12/19/2019 10:03:49 AM,Success
1CDLKV1 - UNKNOWN,Latitude E6420,1CDLKV1,,1/21/2020 12:16:30 PM,Success
CKR5G12 - UNKNOWN,Latitude E6440,CKR5G12,,12/9/2019 2:25:54 PM,Success
BGRJY32 - UNKNOWN,Latitude 3450,BGRJY32,,,Success
66F44V1 - UNKNOWN,Optiplex 790,66F44V1,,2/11/2020 1:19:35 AM,Success
3H1NQP2 - UNKNOWN,Optiplex 7050,3H1NQP2,,2/10/2020 10:28:13 PM,Success
3XMGM72 - UNKNOWN,Duberek,3XMGM72,,,Success
8F8BQV2 - UNKNOWN,Latitude 7300,8F8BQV2,,,Success
1LO7FP2 - UNKNOWN,Andruskiewicz,1LO7FP2,,,Success
7KYTDW2 - UNKNOWN,Precision 5820,7KYTDW2,,2/6/2020 2:48:29 PM,Success
1ND77S2 - UNKNOWN,Latitude 7390,1ND77S2,,2/4/2020 9:16:40 AM,Success
4711WP2 - UNKNOWN,Optiplex 7050,4711WP2,,11/5/2019 4:32:04 PM,Success
46R1WP2 - UNKNOWN,Optiplex 7050,46R1WP2,,10/30/2019 11:59:21 AM,Success
G05WDS1 - UNKNOWN,Latitude E6520,G05WDS1,,11/16/2019 11:29:24 AM,Success
F3RBCP2 - UNKNOWN,Optiplex 7050,F3RBCP2,,12/29/2019 4:40:09 PM,Success
F3ZBCP2 - UNKNOWN,Optiplex 7050,F3ZBCP2,,12/13/2019 3:02:27 AM,Success
F3QFCP2 - UNKNOWN,Optiplex 7050,F3QFCP2,,11/21/2019 9:14:14 PM,Success
